timestamp,worker,gpu,variant,task,seq_len,shared_chunk,expert_chunk,checkpoint,returncode,passed,peak_mb,avg_ms,min_ms,max_ms,elapsed_s
2026-05-13T12:55:00.232619+00:00,gpu0_correctness,0,ckpt_s8192_e4096,benchmark,8192,8192,4096,1,0,True,4092.77,262.86,262.86,262.86,8.557
2026-05-13T12:55:00.232619+00:00,gpu0_correctness,0,ckpt_s8192_e4096,benchmark,32768,8192,4096,1,0,True,6894.87,604.51,604.51,604.51,8.557
2026-05-13T12:55:08.789629+00:00,gpu0_correctness,0,ckpt_s8192_e4096,benchmark,65536,8192,4096,1,0,True,11272.01,1310.02,1310.02,1310.02,9.004
2026-05-13T12:55:17.793987+00:00,gpu0_correctness,0,ckpt_s16384_e4096,correctness,2048,16384,4096,1,0,True,,,,,8.389
2026-05-13T12:55:26.183509+00:00,gpu0_correctness,0,ckpt_s16384_e4096,correctness,8192,16384,4096,1,0,True,,,,,8.878
2026-05-13T12:55:35.061637+00:00,gpu0_correctness,0,ckpt_s16384_e4096,benchmark,8192,16384,4096,1,0,True,4092.77,329.48,329.48,329.48,8.016
2026-05-13T12:55:35.061637+00:00,gpu0_correctness,0,ckpt_s16384_e4096,benchmark,32768,16384,4096,1,0,True,6894.87,593.81,593.81,593.81,8.016
2026-05-13T12:55:43.078418+00:00,gpu0_correctness,0,ckpt_s16384_e4096,benchmark,65536,16384,4096,1,0,True,11272.01,1145.06,1145.06,1145.06,8.484
2026-05-13T12:55:51.562592+00:00,gpu0_correctness,0,ckpt_s8192_e8192,correctness,2048,8192,8192,1,0,True,,,,,9.894
2026-05-13T12:56:01.457054+00:00,gpu0_correctness,0,ckpt_s8192_e8192,correctness,8192,8192,8192,1,0,True,,,,,8.928
2026-05-13T12:56:10.385527+00:00,gpu0_correctness,0,ckpt_s8192_e8192,benchmark,8192,8192,8192,1,0,True,4012.63,93.13,93.13,93.13,8.393
2026-05-13T12:56:10.385527+00:00,gpu0_correctness,0,ckpt_s8192_e8192,benchmark,32768,8192,8192,1,0,True,6814.85,392.26,392.26,392.26,8.393
2026-05-13T12:56:18.779445+00:00,gpu0_correctness,0,ckpt_s8192_e8192,benchmark,65536,8192,8192,1,0,True,11272.01,845.01,845.01,845.01,7.995
2026-05-13T12:56:26.775461+00:00,gpu0_correctness,0,nocp_s2048_e2048,correctness,2048,2048,2048,0,0,True,,,,,7.162
2026-05-13T12:56:33.937934+00:00,gpu0_correctness,0,nocp_s2048_e2048,correctness,8192,2048,2048,0,0,True,,,,,7.034
2026-05-13T12:56:40.972551+00:00,gpu0_correctness,0,nocp_s2048_e2048,benchmark,8192,2048,2048,0,0,True,4526.78,203.0,203.0,203.0,8.378
2026-05-13T12:56:40.972551+00:00,gpu0_correctness,0,nocp_s2048_e2048,benchmark,32768,2048,2048,0,0,True,9474.38,893.15,893.15,893.15,8.378
2026-05-13T12:56:49.350704+00:00,gpu0_correctness,0,nocp_s2048_e2048,benchmark,65536,2048,2048,0,0,True,17708.01,2079.2,2079.2,2079.2,9.209
2026-05-13T12:56:58.560132+00:00,gpu0_correctness,0,nocp_s4096_e2048,correctness,2048,4096,2048,0,0,True,,,,,7.668
2026-05-13T12:57:06.228811+00:00,gpu0_correctness,0,nocp_s4096_e2048,correctness,8192,4096,2048,0,0,True,,,,,8.118
2026-05-13T12:57:14.347038+00:00,gpu0_correctness,0,nocp_s4096_e2048,benchmark,8192,4096,2048,0,0,True,4527.66,226.5,226.5,226.5,8.697
2026-05-13T12:57:14.347038+00:00,gpu0_correctness,0,nocp_s4096_e2048,benchmark,32768,4096,2048,0,0,True,9473.26,1003.95,1003.95,1003.95,8.697
2026-05-13T12:57:23.044410+00:00,gpu0_correctness,0,nocp_s4096_e2048,benchmark,65536,4096,2048,0,0,True,17708.01,2169.88,2169.88,2169.88,9.432
2026-05-13T12:57:32.476964+00:00,gpu0_correctness,0,nocp_s4096_e4096,correctness,2048,4096,4096,0,0,True,,,,,7.885
2026-05-13T12:57:40.362246+00:00,gpu0_correctness,0,nocp_s4096_e4096,correctness,8192,4096,4096,0,0,True,,,,,8.058
2026-05-13T12:57:48.420505+00:00,gpu0_correctness,0,nocp_s4096_e4096,benchmark,8192,4096,4096,0,0,True,4428.77,138.73,138.73,138.73,8.155
